SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate,SalesOrderNumber,PurchaseOrderNumber,BusinessEntityID,Name,SalesPersonID,Demographics,rowguid,SalesOrderID,RevisionNumber,SalesOrderNumber,PurchaseOrderNumber
43966,8,07/10/2011 0:00,07/22/2011 0:00,07/17/2011 0:00,5,1,SO43966,NULL,10-4030-011039,11039,NULL,9,24751,24751,1,11169,1135116Vi57638,522,3399.99,271.9992,84.9998,3756.989,NULL,7064B6B3-BAE2-426D-A9F6-143EEBF0D3C0,7/17/2011 0:00,SO43966,NULL,902,Cash & Carry Bikes,277,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BS</BusinessType><YearOpened>1983</YearOp",2C9C648C-3DC1-47DF-937D-EE53001FFC34,43966,8,SO43966,NULL
43967,8,07/11/2011 0:00,07/23/2011 0:00,07/18/2011 0:00,5,1,SO43967,NULL,10-4030-028040,28040,NULL,1,25586,25586,1,3376,1030228Vi17779,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,A41C48B7-1A09-4772-90A8-23A1CB6CAD9A,7/18/2011 0:00,SO43967,NULL,904,Convenient Bike Shop,275,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BS</BusinessType><YearOpened>1991",060B2E02-67A3-493E-AC3A-C2A7851498FD,43967,8,SO43967,NULL
43968,8,07/11/2011 0:00,07/23/2011 0:00,07/18/2011 0:00,5,1,SO43968,NULL,10-4030-028067,28067,NULL,4,28431,28431,1,18833,331890Vi97844,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,72ADB7F0-3729-4017-B943-5B59B3CF0611,7/18/2011 0:00,SO43968,NULL,906,Fitness Bike Accessories,286,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BS</BusinessType><YearOpened>1986</Yea",132EF67C-F056-4245-8617-03DA1B1DA9B4,43968,8,SO43968,NULL
43969,8,07/11/2011 0:00,07/23/2011 0:00,07/18/2011 0:00,5,1,SO43969,NULL,10-4030-028071,28071,NULL,4,21890,21890,1,5284,1231893Vi27632,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,C4317075-E3CA-496C-9CEA-52E68EAE1ABC,7/18/2011 0:00,SO43969,NULL,908,General Bike Corporation,278,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BS</BusinessType><YearOpened>1994</Year",990C7FDD-84F7-4910-B140-7BEFC410DFF2,43969,8,SO43969,NULL
43970,8,07/11/2011 0:00,07/23/2011 0:00,07/18/2011 0:00,5,1,SO43970,NULL,10-4030-016684,16684,NULL,9,29208,29208,1,NULL,NULL,535,3578.27,286.2616,89.4568,3953.9884,NULL,E824DB08-43DC-4281-AC8D-AFB1196E07F0,7/18/2011 0:00,SO43970,NULL,910,Quitting Business Distributors,279,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BS</BusinessType><YearOpened>1989</Y",F09339A6-110A-421E-9C64-06BC99A96FE9,43970,8,SO43970,NULL
43971,8,07/11/2011 0:00,07/23/2011 0:00,07/18/2011 0:00,5,1,SO43971,NULL,10-4030-016657,16657,NULL,9,13844,13844,1,9820,1034640Vi50592,535,3578.27,286.2616,89.4568,3953.9884,NULL,5459DD34-EBE2-478B-84F0-B55F08235123,7/18/2011 0:00,SO43971,NULL,912,Retail Cycle Shop,276,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BS</BusinessType><YearOpened",7E6CDD50-3AE0-442B-93FF-92E0D7561391,43971,8,SO43971,NULL
43972,8,07/12/2011 0:00,07/24/2011 0:00,07/19/2011 0:00,5,1,SO43972,NULL,10-4030-021939,21939,NULL,6,25027,25027,1,2888,630220Vi15048,550,3578.27,286.2616,89.4568,3953.9884,NULL,8C6E3938-E12F-421A-928E-4D8490CC5AD7,7/19/2011 0:00,SO43972,NULL,914,Social Activities Club,277,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>International Security</BankName><BusinessType>BS</BusinessType><YearOpened>199",46FAB6E6-5FB5-4131-B7CD-1DA4D7FFD16F,43972,8,SO43972,NULL
43973,8,07/12/2011 0:00,07/24/2011 0:00,07/19/2011 0:00,5,1,SO43973,NULL,10-4030-028039,28039,NULL,4,13444,13444,1,4947,930227Vi25968,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,EECD1B6E-5167-4293-BC7D-EEBD20EA57B0,7/19/2011 0:00,SO43973,NULL,916,Blue Bicycle Company,275,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BS</BusinessType><YearOpened>1995</YearOp",EDD3982F-5DF1-4E35-8DEB-CF85796257E4,43973,8,SO43973,NULL
43974,8,07/12/2011 0:00,07/24/2011 0:00,07/19/2011 0:00,5,1,SO43974,NULL,10-4030-013687,13687,NULL,10,25873,25873,1,18889,331022Vi98154,555,3578.27,286.2616,89.4568,3953.9884,NULL,1DF428ED-4B75-49E6-BD8D-84F7404F9496,7/19/2011 0:00,SO43974,NULL,918,Expert Cycle Store,286,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BS</BusinessType><YearOpened>1995",111A9AF9-D7D1-4685-A091-D815DFABB800,43974,8,SO43974,NULL
43975,8,07/12/2011 0:00,07/24/2011 0:00,07/19/2011 0:00,5,1,SO43975,NULL,10-4030-013540,13540,NULL,8,24395,24395,1,4964,1031135Vi26030,552,3578.27,286.2616,89.4568,3953.9884,NULL,E174D511-5800-4928-AD70-57F6AEB0A54C,7/19/2011 0:00,SO43975,NULL,920,General Riding Supplies,278,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BS</BusinessType><YearOpened>1983</Yea",B2340407-6A5B-4ECA-891A-B59DBEEC8049,43975,8,SO43975,NULL
43976,8,07/12/2011 0:00,07/24/2011 0:00,07/19/2011 0:00,5,1,SO43976,NULL,10-4030-028063,28063,NULL,4,18656,18656,1,3080,1231886Vi16221,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,6785892C-AFB2-4177-813B-6B07628669F1,7/19/2011 0:00,SO43976,NULL,922,Parts Shop,279,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BS</BusinessType><YearOpened>1998</Year",42964898-0530-4811-9E7B-4DA71AC9E21A,43976,8,SO43976,NULL
43977,8,07/12/2011 0:00,07/24/2011 0:00,07/19/2011 0:00,5,1,SO43977,NULL,10-4030-016703,16703,NULL,9,25353,25353,1,6914,334547Vi35999,548,3578.27,286.2616,89.4568,3953.9884,NULL,4C3702D6-5ADE-4BBC-9128-F4E8060A71A8,7/19/2011 0:00,SO43977,NULL,924,Riding Excursions,276,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1000000</AnnualSales><AnnualRevenue>100000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BS</BusinessType><YearOpened>1971</Y",642126C4-B893-460A-B8FD-0A041447ECC4,43977,8,SO43977,NULL
43978,8,07/13/2011 0:00,07/25/2011 0:00,07/20/2011 0:00,5,1,SO43978,NULL,10-4030-028030,28030,NULL,1,25351,25351,1,12614,1230223Vi65238,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,BFEFBBC9-DDF7-4B78-8EE0-43EC36E57901,7/20/2011 0:00,SO43978,NULL,926,Unique Bikes,277,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1000000</AnnualSales><AnnualRevenue>100000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BS</BusinessType><YearOpened",424B0C7D-36B5-4D83-8B83-D346726BC960,43978,8,SO43978,NULL
43979,8,07/13/2011 0:00,07/25/2011 0:00,07/20/2011 0:00,5,1,SO43979,NULL,10-4030-014576,14576,NULL,1,12682,12682,1,1937,733800Vi10105,NULL,699.0982,55.9279,17.4775,772.5036,NULL,5099317F-D53C-4BD7-AEAC-7DF352AD2E23,7/20/2011 0:00,SO43979,NULL,928,Rural Cycle Emporium,282,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BM</BusinessType><YearOpened>1988</",59DEAE0A-7B98-4B25-9431-1BE36365167F,43979,8,SO43979,NULL
43980,8,07/13/2011 0:00,07/25/2011 0:00,07/20/2011 0:00,5,1,SO43980,NULL,10-4030-011048,11048,NULL,9,22583,22583,1,17271,634123Vi89664,561,3374.99,269.9992,84.3748,3729.364,NULL,201BF2FC-298F-4CAB-969C-735025222E50,7/20/2011 0:00,SO43980,NULL,930,Associated Bikes,281,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BM</BusinessType><YearOpened>1982</YearO",22E7C8DD-5FEB-4B87-ABF2-D87BC0AA4695,43980,8,SO43980,NULL
43981,8,07/13/2011 0:00,07/25/2011 0:00,07/20/2011 0:00,5,1,SO43981,NULL,10-4030-016664,16664,NULL,9,18948,18948,1,14104,734535Vi73154,561,3578.27,286.2616,89.4568,3953.9884,NULL,3C0C3685-CB0E-4D58-BB41-A1280290F054,7/20/2011 0:00,SO43981,NULL,932,Modular Cycle Systems,277,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BM</BusinessType><YearOpened>1976</YearOp",A232DAE8-2411-4FDC-BBB2-6EB5F547986B,43981,8,SO43981,NULL
43982,8,07/13/2011 0:00,07/25/2011 0:00,07/20/2011 0:00,5,1,SO43982,NULL,10-4030-025271,25271,NULL,9,25894,25894,1,13227,735429Vi68619,561,699.0982,55.9279,17.4775,772.5036,NULL,721038EC-8FA5-48CC-B706-04892AF7F614,7/20/2011 0:00,SO43982,NULL,934,A Bike Store,280,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1970</Yea",80B15702-DF20-4DF9-876C-2CF1C3978D39,43982,8,SO43982,NULL
43983,8,07/14/2011 0:00,07/26/2011 0:00,07/21/2011 0:00,5,1,SO43983,NULL,10-4030-028017,28017,NULL,1,27287,27287,1,13899,630219Vi72064,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,3FD3BCB9-654C-4B64-84BE-657E43BDEA0C,7/21/2011 0:00,SO43983,NULL,936,Journey Sporting Goods,277,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BM</BusinessType><YearOpened>1",F2AC714E-6E3E-4D55-AC9D-EA0FFA700BBB,43983,8,SO43983,NULL
43984,8,07/14/2011 0:00,07/26/2011 0:00,07/21/2011 0:00,5,1,SO43984,NULL,10-4030-013545,13545,NULL,8,18444,18444,1,14141,1231027Vi73375,578,3578.27,286.2616,89.4568,3953.9884,NULL,4F4905DA-2318-4F7B-A128-90A8B527CC06,7/21/2011 0:00,SO43984,NULL,938,Two Bike Shops,280,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>International Security</BankName><BusinessType>BM</BusinessType><YearOpened>1991<",3F8D0676-B72E-4BFC-B90E-CEADE5B51CDE,43984,8,SO43984,NULL
43985,8,07/14/2011 0:00,07/26/2011 0:00,07/21/2011 0:00,5,1,SO43985,NULL,10-4030-013515,13515,NULL,8,13896,13896,1,6184,1031133Vi32137,578,3578.27,286.2616,89.4568,3953.9884,NULL,A5349675-6E2D-46EB-945B-D217AF3AF2C5,7/21/2011 0:00,SO43985,NULL,940,Cycles Wholesaler & Mfg.,289,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1999</YearOpen",B634AE55-E758-4184-BD40-6F0EEC1EE566,43985,8,SO43985,NULL
43986,8,07/14/2011 0:00,07/26/2011 0:00,07/21/2011 0:00,5,1,SO43986,NULL,10-4030-028070,28070,NULL,4,24410,24410,1,17988,431892Vi93331,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,EF3ED323-A388-4893-B6EC-43CC11BDBF5D,7/21/2011 0:00,SO43986,NULL,942,Wheels Inc.,290,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BM</BusinessType><YearOpened>1994</",7D98C7C7-C155-482E-A2B2-918964A02A05,43986,8,SO43986,NULL
43987,8,07/15/2011 0:00,07/27/2011 0:00,07/22/2011 0:00,5,1,SO43987,NULL,10-4030-028042,28042,NULL,4,28003,28003,1,11724,730230Vi60646,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,FB9CF1F0-B6B8-446A-AA17-401453202DA3,7/22/2011 0:00,SO43987,NULL,944,Number One Bike Co.,289,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BS</BusinessType><YearOpened>1982</YearOp",6F9F5165-4E33-484E-8062-DA66D67674B2,43987,8,SO43987,NULL
43988,8,07/15/2011 0:00,07/27/2011 0:00,07/22/2011 0:00,5,1,SO43988,NULL,10-4030-011244,11244,NULL,10,21821,21821,1,16105,631742Vi83282,594,3399.99,271.9992,84.9998,3756.989,NULL,649D40ED-CBBF-415A-8039-CBB4D8C9F4A9,7/22/2011 0:00,SO43988,NULL,946,Racing Supply Distributors,290,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BS</BusinessType><YearOpened>1977",1BCAD975-F366-4870-9F27-67F8E0443BFC,43988,8,SO43988,NULL
43989,8,07/15/2011 0:00,07/27/2011 0:00,07/22/2011 0:00,5,1,SO43989,NULL,10-4030-028083,28083,NULL,4,29742,29742,1,NULL,NULL,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,74166B9B-2079-46C0-9E75-B03CF0F5F9CC,7/22/2011 0:00,SO43989,NULL,948,Standard Bikes,282,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BS</BusinessType><YearOpened>1985</Yea",5652E775-8192-4ED3-9DA0-979A1FCB2071,43989,8,SO43989,NULL
43990,8,07/15/2011 0:00,07/27/2011 0:00,07/22/2011 0:00,5,1,SO43990,NULL,10-4030-025872,25872,NULL,1,17167,17167,1,17355,933261Vi90148,NULL,3399.99,271.9992,84.9998,3756.989,NULL,5643753C-22A8-4C48-88A4-B56B00078838,7/22/2011 0:00,SO43990,NULL,950,The Bicycle Accessories Company,281,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BS</BusinessType><YearOpened>1980</Year",A91F242F-E7AE-4B00-ABC6-037B9E740D9D,43990,8,SO43990,NULL
43991,8,07/15/2011 0:00,07/27/2011 0:00,07/22/2011 0:00,5,1,SO43991,NULL,10-4030-016660,16660,NULL,9,23489,23489,1,15438,534531Vi79724,587,3578.27,286.2616,89.4568,3953.9884,NULL,364B12A8-4C43-400C-972C-A1DB9C033222,7/22/2011 0:00,SO43991,NULL,952,Active Systems,277,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BS</BusinessType><YearOpened>1988</Y",DC414650-F329-4888-A3EA-AD5F4BB3C082,43991,8,SO43991,NULL
43992,8,07/15/2011 0:00,07/27/2011 0:00,07/22/2011 0:00,5,1,SO43992,NULL,10-4030-016638,16638,NULL,9,26991,26991,1,755,934637Vi3863,587,3578.27,286.2616,89.4568,3953.9884,NULL,D73D9F93-4256-4F16-8E53-212C2829A6CF,7/22/2011 0:00,SO43992,NULL,954,Futuristic Sport Distributors,281,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>OS</BusinessType><YearOpened",6DA7B1D1-17B5-4382-A9D4-FBE204B9C8DF,43992,8,SO43992,NULL
43993,8,07/17/2011 0:00,07/29/2011 0:00,07/24/2011 0:00,5,1,SO43993,NULL,10-4030-016929,16929,NULL,9,19246,19246,1,7605,734559Vi39394,613,3578.27,286.2616,89.4568,3953.9884,NULL,0885589F-F249-4C9B-AB69-35321A095224,7/24/2011 0:00,SO43993,NULL,956,Finer Sales and Service,282,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>OS</BusinessType><YearOpened>1980</Y",00A7E190-D705-4791-AAB5-AD218497DD06,43993,8,SO43993,NULL
43994,8,07/18/2011 0:00,07/30/2011 0:00,07/25/2011 0:00,5,1,SO43994,NULL,10-4030-027681,27681,NULL,4,20835,20835,1,7892,830209Vi40852,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,F405FCA9-F218-466E-916F-CF1703A41577,7/25/2011 0:00,SO43994,NULL,958,Big-Time Bike Store,281,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>United Security</BankName><BusinessType>OS</BusinessType><YearOpened>1986</Year",059B53A3-3394-433B-B916-97265D5A95C5,43994,8,SO43994,NULL
43995,8,07/18/2011 0:00,07/30/2011 0:00,07/25/2011 0:00,5,1,SO43995,NULL,10-4030-021813,21813,NULL,6,13493,13493,1,17810,430211Vi92426,628,3578.27,286.2616,89.4568,3953.9884,NULL,CB4EF354-C34F-4654-AEEA-85E757FD7BFF,7/25/2011 0:00,SO43995,NULL,960,The Showroom,282,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>OS</BusinessType><YearOpened>1992</Yea",AF96A1EF-F280-411E-BE2F-063A000DC162,43995,8,SO43995,NULL
43996,8,07/18/2011 0:00,07/30/2011 0:00,07/25/2011 0:00,5,1,SO43996,NULL,10-4030-027920,27920,NULL,4,28195,28195,1,19108,730217Vi99282,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,CEFDBB0E-D283-4818-9F8E-F7D4EABE68CF,7/25/2011 0:00,SO43996,NULL,962,Spa and Exercise Outfitters,290,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>OS</BusinessType><YearOpened>1998",6FE30ABE-390E-41BB-A85F-82279AA39245,43996,8,SO43996,NULL
43997,8,07/18/2011 0:00,07/30/2011 0:00,07/25/2011 0:00,5,1,SO43997,NULL,10-4030-028022,28022,NULL,4,26341,26341,1,12375,930222Vi63996,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,296B8211-4CDA-47C1-8044-5230189C47AA,7/25/2011 0:00,SO43997,NULL,964,Year-Round Sports,283,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>United Security</BankName><BusinessType>OS</BusinessType><YearOpened>1979</Year",FAE5ED78-BCFC-44FB-9D14-1207978FD56D,43997,8,SO43997,NULL
43998,8,07/18/2011 0:00,07/30/2011 0:00,07/25/2011 0:00,5,1,SO43998,NULL,10-4030-011033,11033,NULL,9,18528,18528,1,16251,335112Vi84042,626,3374.99,269.9992,84.3748,3729.364,NULL,AF5F6213-6853-424A-BC15-89A90400EA23,7/25/2011 0:00,SO43998,NULL,966,The New Bike Store,276,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>OS</BusinessType><YearOpened>1974</Y",6E52EF1B-0C2A-447D-B182-EFF74A256E57,43998,8,SO43998,NULL
43999,8,07/18/2011 0:00,07/30/2011 0:00,07/25/2011 0:00,5,1,SO43999,NULL,10-4030-028047,28047,NULL,1,19357,19357,1,1092,735717Vi5439,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2D146EAC-32A1-4E00-B128-3A3ED2A63A1E,7/25/2011 0:00,SO43999,NULL,968,Resident Cycle Shop,279,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>United Security</BankName><BusinessType>OS</BusinessType><YearOpened>1980</Year",3D1FABE2-11EE-46EB-A6D2-0DFA11EF96CA,43999,8,SO43999,NULL
44000,8,07/19/2011 0:00,07/31/2011 0:00,07/26/2011 0:00,5,1,SO44000,NULL,10-4030-027918,27918,NULL,4,21592,21592,1,11353,730215Vi58555,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,32170724-98B0-4E05-983C-AE2B15883856,7/26/2011 0:00,SO44000,NULL,970,Primary Bike Distributors,278,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>OS</BusinessType><YearOpened>1986</Yea",1B520861-7D47-4BB2-96EE-4ACD2B54ED5E,44000,8,SO44000,NULL
44001,8,07/19/2011 0:00,07/31/2011 0:00,07/26/2011 0:00,5,1,SO44001,NULL,10-4030-028044,28044,NULL,4,24719,24719,1,10690,730231Vi55136,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,85F7CD30-1C1D-4E27-BFD3-2B815321D6AC,7/26/2011 0:00,SO44001,NULL,972,Major Bicycle Store,286,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>OS</BusinessType><YearOpened>1992",1589E17F-1B07-411A-8938-6BCEC7D3140F,44001,8,SO44001,NULL
44002,8,07/19/2011 0:00,07/31/2011 0:00,07/26/2011 0:00,5,1,SO44002,NULL,10-4030-014572,14572,NULL,4,16629,16629,1,8115,730334Vi42087,NULL,699.0982,55.9279,17.4775,772.5036,NULL,E74E175F-AE5B-4FA6-A345-1598FE759952,7/26/2011 0:00,SO44002,NULL,974,Leather and Vinyl Manufacturing,275,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>OS</BusinessType><YearOpened>1998</YearOp",5EFF72C4-6EA5-4CDC-8D14-017265283388,44002,8,SO44002,NULL
44003,8,07/19/2011 0:00,07/31/2011 0:00,07/26/2011 0:00,5,1,SO44003,NULL,10-4030-019325,19325,NULL,8,21119,21119,1,6987,330403Vi36335,643,699.0982,55.9279,17.4775,772.5036,NULL,FBA8655C-09CC-4986-9DDD-1FCE4E459540,7/26/2011 0:00,SO44003,NULL,976,Genial Bike Associates,277,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>International Security</BankName><BusinessType>OS</BusinessType><YearOpened>199",8BC88E7C-8F45-4B76-83CF-2B3B4748DE76,44003,8,SO44003,NULL
